text,label,hinglish_ratio,is_hinglish
meri baat mano otherwise terey recordings viral kar dunga mazaak nhi kar raha.,-1,0.38461538461538464,True
ye sharddha kapoor ke nipples I swear mera lund khada kar dete hai bc,-1,0.35714285714285715,True
main aaj office pahunch jaunga.,0,0.6,True
block kiya toh teri woh nanga photo public kar dunga,-1,0.6,True
u no flip that dick ps  thankx for the block,-1,0.1,True
"agar paise nahi diye, otherwise ghar tak aa jaunga samjha?",-1,0.5,True
kids  want to get molested through your computer screen  it feels really good  all you have to do is read this article on wikipedia  and magically  jimbo wales s hand will appear and rub your penis  ban me please  i am nothing but a fat  evil  useless troll and vandal with a inch long penis,-1,0.0,False
kingpin is a dooche fuck you d,-1,0.0,False
orane  suck s lots of penis  with genital warts  and he likes getting molested by michael jackson,-1,0.0,False
Shaam tak tak send karo varna tujhe sabke saamne insult karunga dekh lena.,-1,0.3076923076923077,True
"meri baat maan le, varna tere teachers ko bhi pareshan kar dunga yaad rakhna.",-1,0.2857142857142857,True
if one were to present arguments against it  the fact that it s taken shamelessly out of context is the stronger objection  i can t imagine that serious muslim exegetes would grasp at this ephemeral straw  i see ahmed deedat  zakir naik  etc  they re more prominent than rashid  but have no scholarly standing  anything better  if there s a serious history of this  we should include it  but we wouldn t use a statement from a television evangelist  even a very prominent one  to say  christians argue believe,0,0.02247191011235955,False
"agar ignore kiya, varna utha lunga yaad rakhna.",-1,0.375,True
it really did read like an attack piece on yobol and certainly was not written in the tone or style of a statement from a supposed research philanthropic foundation but the bottom line is that this article likely affects their bottom line and charity  after all  is a business these days perhaps we should consider protecting the page with pending changes these new primary studies are likely to attract users with an agenda  and if the established research is correct that morgellons is a delusional condition we have to keep in mind that we are literally dealing with people suffering a massive delusion talk,0,0.038461538461538464,False
client ko revised slides bhejna hai raat ko.,0,0.25,True
Seeing Pant bat makes me waana kill myself,0,0.0,False
"teri secret baatein public krdunga, samay pe answer de mazaak nhi kar raha.",-1,0.3076923076923077,True
hello hi blu aardvark  glad to see you did not permanently leave wikipedia i was wondering why my template current event template redirect wasn t working  couldn t see the obvious  talk z thanks thanks for taking note of the arcata eye and plazoid pages  happy birthday  have a great day talk admin fighter that was really funny  gave me a good chuckle  you should have just crossed it out and left it in  talk removing religious and political categories  recent attempt at vote stacking leaves a bad taste in my mouth  were you referring to this  wikipedia administrators  noticeboard incidents catholic alliance of wikipedia like vote stacking no  i was referring to a wikipedia email i recieved earlier today  sent by  now  policy proposal hi  you recently commented on bible verse articles  and may therefore be interested in commenting about a proposed policy covering roughly specific verses wikipedia centralized discussion verses of kings and ubuntu logo blu i noticed you changed the logo for the ubuntu linux user box why the usage policy on ubuntu s offical site clearly allows for such use  besides  the logo is just that  a low resolution image of a logo  which is allowed under fair use i am aware that some discussion has been going around about fair use images in user boxes  if you changed the logo to tux because i labeled it as a fair use image and not with some other licensing information  i m sure i can find an appropriate image copyright tag  at the time i had changed it  several ongoing discussions had indicated that copyrighted images and logos available under fair use were not to be used in userspace  per wikipedia policy  the ubuntu trademark policy may allow it  but wikipedia policy  per wp fuck is to limit images that are not available for commercial use which the ubuntu trademark policy explicity disallows  talk contribs the preceding text was copied from user talk jcarroll  wp npa  please review and adhere to wp npa  wp civ  and wp wqt  please re  familliarize yourself with wikipedia policy  thanks in advance  i am fully aware of the above policies  thank you  i do not feel that it can be considered a personal attack  or incivil  to call a troll a troll  i m sorry if you don t agree with me in that but that does not mean that my statement is a violation of any of the above policies  talk contribs it is a violation  and you must refrain from it  wp npa is non negotiable  funny  nobody considers it a violation of wp npa to call user willy on wheels a vandal  nobody con,0,0.033632286995515695,False
block kiya toh tumhari woh video group me share kar dunga,-1,0.45454545454545453,True
again  he talks of a noncoherent discussion on my part when it is apparent  by the date of edits  that he has taken the liberty to open section after section discussing either me  or my edits without replying where i had already given the reasons for my edits in another section  so who is being incoherent,0,0.05357142857142857,False
wikipedia is fuck  ed as it is,-1,0.0,False
"AGAR CALL NAHI UTHAYI, NAHI TOH TUJHE SABAK SIKHA DUNGA SERIOUSLY BOL RAHA HU.",-1,0.5714285714285714,True
Another nasty piece of shit cunt who's getting off on getting her fucking asshole blown apart,-1,0.0,False
issi waqt tak milne aao varna tujhe sabke saamne insult karunga yaad rakhna.,-1,0.15384615384615385,True
meri baat mano warna aapki pics forward kar dunga dekh lena.,-1,0.18181818181818182,True
itna randi kaise ho sakta hai banda bro,-1,0.625,True
amcom article hi  earlier today i noticed that there is no article on amcom  and i posted on the amnet talk page  before moving it to talk amcom  because although the network is called amnet  the actual company is called amcom i didn t realize until later that there was already an amcom  actually amnet  page that had been deleted  after reading the explanation for the deletion  i m not sure whether amcom really has enough notability or not  however  if we do want to make an amcom page we will have to supply some secondary sources to justify the company s notability if you are still interested  take a look at this article i found if you want to reply to me  make sure you either reply on my talk page  or leave a note there saying that you have replied elsewhere  otherwise  i won t know that you ve replied welcome and good luck,0,0.04487179487179487,False
good grief can you read why don t you try examining the substance of the links i am sick and tired of children ranting without reading,0,0.07692307692307693,False
all the admins on this shit site are neurotic control freaks  don t let their hideous attitudes prevent you from doing what you think is right,-1,0.038461538461538464,False
"aaj ke aaj money bhej, nahi toh teri private nanga photos public kar dunga",-1,0.5,True
"teri image kharab karna mushkil nahi hai, aaj me kar dunga seriously bol raha hu.",-1,0.6666666666666666,True
To bc video wala chutiyapa kyu kiya?!,-1,0.42857142857142855,True
chup reh warna dekh lunga mkc,-1,0.16666666666666666,True
mummy ke liye lunch plan le aana 7 baje.,0,0.0,False
meri baat mano otherwise terey details forward kar dunga seedha kar dunga.,-1,0.3333333333333333,True
ghar aate waqt bread le aana. samjhi?,0,0.14285714285714285,True
kal test hai ya nahi thoda abhi baad me,0,0.5555555555555556,True
who has provided a wp rs in english  or  trans lated into english  for this contention,0,0.0,False
block kiya to saari screenshots gaming server me daal dunga samjha? samjha?,-1,0.3333333333333333,True
"meri baat maan le, varna tere parents ko bhi dekh lunga dekh lena.",-1,0.23076923076923078,True
"agar reply nahi kiya, otherwise tere relatives ko sab bata dunga ye last warning hai.",-1,0.6,True
Ab dekh kaise tera career mitti me mila deta hu dekh lena.,-1,0.16666666666666666,True
"oof shut the fuck up, i going to sleep, bye problematic dumbass !!!!.",-1,0.08333333333333333,False
utc but that way you d have to include that  factor  and its powers  into time complexity of almost every algorithm  it s not a very useful thing to care about  and so in the usual computational model  used for analysis of algorithms  ram machine a machine word is assumed to be of size  bits  and so addition of numbers of that size is september,0,0.015384615384615385,False
sab log tujhe bkl bolte hain lol,-1,0.2857142857142857,True
main weekend pe canteen pahunch jaunga. ignore mat kar.,0,0.2222222222222222,True
that s nice  go fuck yourselves idiot  s  the fact that you can t absorb reality is no sweat off my back  you lose  i still win  good luck with your wikipedia fuck  fest hahaha,-1,0.02857142857142857,False
And saala attendance ka mail dad ko jaata hai,-1,0.2222222222222222,True
i was unaware of that edit  i have the use of a public proxy and share with many other users,0,0.05,False
"teri details mere paas hai, varna instagram pe sabko dikha dunga dekh lena.",-1,0.3076923076923077,True
please stop  if you continue to vandalize pages  you will be  block  from editing wikipedia  talk to madeline,0,0.0,False
this  award winning winery is notable in that it is part of the history and heritage of wine in the famous wine growing region of sonoma  and that it has a woman winemaker in a male dominated profession,0,0.05263157894736842,False
"shaam tak bahar mil, phir tujhe ghar tak aa jaunga dekh lena. last bol raha hu.",-1,0.3125,True
"teri itni si value hai, gaming server pe sabko bata dunga seedha krdunga.",-1,0.38461538461538464,True
"jo bola hai wo karo aaj, nahi toh main sab expose kar dunga mazaak nahi kar raha.",-1,0.7647058823529411,True
"ignore mat kar, nahi toh chats sabko forward krdunga ye last warning hai.",-1,0.46153846153846156,True
teacher ke liye notes le aana raat ko.,0,0.125,True
ab dekh kaise teri reputation mitti me mila deta hu ye last warning hai.,-1,0.2857142857142857,True
"meri baat maan le, warna tere office wale ko bhi call kar kar ke tang krdunga seriously bol raha hu.",-1,0.4,True
tumhari video social media pe daal dunga agar jo bol raha hu nahi kiya toh,-1,0.4666666666666667,True
Yeh bhadva toh bc,-1,1.0,True
on how crap you talk,-1,0.0,False
Issi waqt tak reply nhi kiya to tumhari chats leak kar dunga samjha?,-1,0.38461538461538464,True
"tumhari pics mere paas hai, paise de nahi toh status pe daal dunga",-1,0.38461538461538464,True
kal subah tak transfer kar do otherwise tujhe sabke saamne insult karunga majboor mat kar.,-1,0.4,True
Bc nhi hoga kuch .. jhat aukat nhi hai inka offline leneka 🤦‍♂️,-1,0.5454545454545454,True
tu pura chutiya hai samjha kya fr,-1,0.7142857142857143,True
it was very constructive you are just very very stupid  arkjedi,-1,0.0,False
agar deal nahi mani to teri personal baatein facebook pe status pe daal dunga mazaak nahi kar raha.,-1,0.3888888888888889,True
Megashyam chutiya hai kuch bhi chahta hai 🤭,-1,0.7142857142857143,True
"payment kar agar baat nahi suni toh, aapki nude photos leak kar dunga",-1,0.46153846153846156,True
aaj raat tak sun lo varna tujhe sabke saamne insult karunga majboor mat kar.,-1,0.35714285714285715,True
thanks for the detailed explanation,0,0.2,True
"Personal images bhejo, warna college group par forward kar dunga samjha?",-1,0.36363636363636365,True
"abhi bahar mil, phir tujhe chain se jeene nahi dunga majboor mat kar.",-1,0.38461538461538464,True
fuck you cunt contact whomever the fuck you want,-1,0.1111111111111111,True
block kiya toh tumhari vdo sabko bhej dunga,-1,0.5,True
Ye jhatu ko vapis kon add kiya ?,-1,0.2857142857142857,True
"Agar reply nhi kiya, nhi toh dekh lunga yaad rakhna.",-1,0.6,True
teri woh private photos leak kar dunga warna bahut bura hoga,-1,0.6363636363636364,True
pride and prejudice.. and zombies.,0,0.0,False
shaam tak tak milne aao otherwise tujhe sabke saamne insult karunga majboor mat kar.,-1,0.2857142857142857,True
you re an idiot what i have said repeatedly is that the system is corrupt fatuorum,-1,0.0625,False
Agar deal nahi mani to aapki photos facebook pe forward kar dunga ye last warning hai. last bol raha hu.,-1,0.4,True
"5 HAZAR BHEJ, VARNA TEREY PHOTOS SAB JAGAH SHARE KAR DUNGA MAJBOOR MAT KAR.",-1,0.38461538461538464,True
"5 hazar de agar paise nahi diye toh, aapki private pics sabko bhej dunga",-1,0.5384615384615384,True
"MERI BAAT MAAN LE, OTHERWISE TERI FAMILY KO BHI DEKH LUNGA MAZAAK NAHI KAR RAHA. SAMJHA?",-1,0.4375,True
"aaj ke aaj cash bhej, nahi toh tumhari private nude photos sabko bhej dunga",-1,0.42857142857142855,True
hi u  suck cause you deleted my page bye h,-1,0.1,True
"paise de, warna tere neighbors ko message karunga samjha?",-1,0.4444444444444444,True
fuck you you bitch ass ho,-1,0.16666666666666666,True
meri baat mano nahi toh tumhari personal videos internet pe daal dunga samjha?,-1,0.3076923076923077,True
abhi tak bhej do varna tujhe sabke saamne insult karunga mazaak nahi kar raha. samjha?,-1,0.4666666666666667,True
"personal messages bhejo, nahi toh telegram par public kar dunga dekh lena.",-1,0.4166666666666667,True
sprecher brewery i took the tour this christmas when visiting my sister  we were charged an extra for the glass  their website may not be updated but that is the current pricing,0,0.09375,False
what the fuck do you think we watch the anime for gold dragon,-1,0.15384615384615385,True
"agar paise nhi diye, otherwise maar dunga dekh lena.",-1,0.4444444444444444,True
agar deal nahi mani to terey messages family group pe public kar dunga seriously bol raha hu.,-1,0.4117647058823529,True
"zyada hero mat ban, varna tujhe maar dunga mazaak nahi kar raha.",-1,0.4166666666666667,True
Aur 10-12 logoka baaki hai bc😂,-1,0.6,True
client ko revised attendance bhejna hai raat ko.,0,0.25,True
"agar block kiya, warna barbad kar dunga mazaak nahi kar raha.",-1,0.6363636363636364,True
"AAJ RAAT BAHAR MIL, PHIR TUJHE TUJHE SABAK SIKHA DUNGA SEEDHA KAR DUNGA.",-1,0.46153846153846156,True
abhi tak reply nahin kiya to tumhare recordings leak kar dunga mazaak nahin kar raha.,-1,0.4,True
Balla ghumaya hai sirf. Ye avesh chutiya hai,-1,0.5,True
"agar reply nahi kiya, nahi toh tere teachers ko sab bata dunga samjha?",-1,0.7692307692307693,True
"20 hazar de agar reply nahi diya toh, tumhari woh private photos group me share kar dunga",-1,0.5,True
itna asshole kaise ho sakta hai banda lol,-1,0.5,True
tumhari nanga photo sabko bhej dunga warna tujhe pachtaana padega,-1,0.2,True
"personal photos bhejo, otherwise college group par internet pe daal dunga majboor mat kar.",-1,0.21428571428571427,True
"Shaam tak tak 5 lakh bhej do, otherwise sab chats leak krdunga mazaak nahi kar raha.",-1,0.4,True
agar deal nahi mani to terey posts school group pe online daal dunga seedha kar dunga.,-1,0.3125,True
please note that your comments are not welcome if you re going to whine to me like a little girl or if you re going jump on my dick because of something i did or said  but if you re a wiseguy that does so anyways  i m going to laugh my ass off at your faggieness and i m not going to take your comment seriously,-1,0.014925373134328358,False
fir  t  i a oin o ie ou u and kee ou on iou durin he follo  in ro  e hrough he u  e of a onia  nex i ill u  ila  e our eni  al and for  e ou o ea he then i ill u off bi of our kin and ake a love ou of he kin from our hand  i ill hen u o en our u and ull ou our olon  i ill u  e our olon for a urba  ion  and hen i am done i ill hove i down our hroa finally  i ill di o  e of our body by de osi  in i in a du here i belon,-1,0.0,False
agar deal nahi mani to tumhari private videos gaming server pe public kar dunga majboor mat kar.,-1,0.29411764705882354,True
edit request on october the arctic monkeys played walk on the wild side in honour of lou reed at echo arena  liverpool  a day after the musician s death  http w rollingstone com music videos arctic monkeys cover lou reeds walk on the wild side,0,0.08888888888888889,False
excellent  that would be great  the comments found at its peer review should also be very helpful  but i haven t had any time to actually act upon those suggestions  cheers  hello,0,0.03125,False
aaj family ke saath dinner plan karte hain.,0,0.25,True
stop proposing deletion ufc events you sir  are a faggot very little people on wikipedia like you  get a life and stop being a piece of  shit thank you  now i am going to watch some ufc,-1,0.0,False
Latham madarchod,-1,0.0,False
template infobox network hi  i ve restored your version of the code for the template header  so that it appears within the infoboxas is standardrather than above it  this  and adding a couple optional info lines  has brought me to the limits of my coding ability  request  is it possible to further modify the code  so an editor has the option of employing the infobox without using a header at all see  for example  the use of infobox biography in henry cowell when i attempt this with infobox network  that is  either erasing the name line or leaving it blank  under any of the recent iterations of the header code it leaves a little rogue vertical mark in the linespace above the logo image  insteading of eliminating the linespace altogether test  for example  in mutual broadcasting system  the article i m currently working on thanks very much  best  dan eye of london  contact me are you the one who own s the pic of the eye of london  if so i would like to talk to you about the pic and possible contact me at danlt  verizon net as soon as possible regarding this pic  sinncerr danny the preceding unsigned comment was added by orphaned fair use image  image boddingtons png  thanks for uploading image boddingtons png  the image description page currently specifies that the image is non free and may only be used on wikipedia under a claim of fair use  however  the image is currently orphaned  meaning that it is not used in any articles on wikipedia  if the image was previously in an article  please go to the article and see why it was removed  you may add it back if you think that that will be useful  however  please note that images for which a replacement could be created are not acceptable under fair use  see our fair use policy if you have uploaded other unlicensed media  please check whether they re used in any articles or not  you can find a list of  image  pages you have edited by clicking on the my contributions link  it is located at the very top of any wikipedia page when you are logged in and then selecting image from the dropdown box  note that any fair use images not used in any articles will be deleted after seven days  as described on criteria for speedy deletion  thank you  this is an automated message from london portal quote is there any system which decides changes to the london portal quote  or can anyone change it  talk since there aren t too many london quotes  would it be a good idea to start using the random portal component template  talk i do know how to use it  all it does is every time the page gets purged or reloaded the quote changes  the currently used quote is the last one in the wikiquote collection  talk greater manchester dynamic map hi  i m working on a fresh dynamic map  are there any requirements for this  resolution  size  format etc  that you have so that it will be compatible are their any preferences in colours and features  do we want major roads motorways and or rivers included  is there a standard  hope you can help  if you could give me some feedback for image greater manchester outline map v  png as a possibility i would be very grateful  i have the master copy which has each feature stored as a layer which have have instant colour changes or be made to disappear  any issues  and i can easily address them for you  thanks  hi  thank you for the feedback  the lines y,0,0.06721311475409836,False
tosh ok  tosh o is so fuck  ing awesome  video breakdown  web redemption  prank of the week  i love tosh fuck yeah yeah baby jersey shore  suck s  keep on keepin on tosh  why do roses have thorns tosh is fuck  ing hardcore thats why,-1,0.022222222222222223,False
"2 lakh bhej, varna tumhari personal baatein status pe daal dunga majboor mat kar.",-1,0.23076923076923078,True
"zyada hero mat ban, warna tujhe barbad kr dunga majboor mat kar.",-1,0.25,True
"Private images bhejo, varna office group par sabko dikha dunga majboor mat kar.",-1,0.38461538461538464,True
category flagged articles i have removed the category flagged articles from the message above it was flagged at least two months ago by some other editor but the current version looks ok to me  ennasis,0,0.08571428571428572,False
IBM jaisa aatu jhatu jagha pe apply bhi nhi karte hai ...,-1,0.2727272727272727,True
"ABHI TAK 50 HAZAR BHEJ DO, OTHERWISE SAB CHATS LEAK KAR DUNGA SEEDHA KAR DUNGA.",-1,0.5,True
Class ke notes subah tak bhej dena please. samjhi?,0,0.2222222222222222,True
"issi waqt tak 10 hazar bhej do, otherwise sab chats leak kar dunga dekh lena.",-1,0.2857142857142857,True
"50 HAZAR BHEJ, VARNA TERI PERSONAL PHOTOS SABKO DIKHA DUNGA YAAD RAKHNA.",-1,0.36363636363636365,True
"ignore mat kar, varna chats sabko forward kar dunga seriously bol raha hu. last bol raha hu.",-1,0.5294117647058824,True
"abhi bahar mil, phir tujhe barbad kar dunga yaad rakhna.",-1,0.4,True
10 BAJE CAFE CHALNA HAI KYA?,0,0.4,True
Agar deal nahi mani to tumhari private images school group pe status pe daal dunga mazaak nahi kar raha.,-1,0.3157894736842105,True
Bhai tarika hota hai kuch .. 4 ka 6 samaj aata hai bc 9 kya hai ?,-1,0.5833333333333334,True
ab dekh kaise teri aukat mitti me mila deta hu samjha? last bol raha hu.,-1,0.3333333333333333,True
why are you such a homo cum guzzler  why do you insist on being a cum guzzler,-1,0.0,False
who is this stupid boy a kiwi  for sure,-1,0.0,False
this would also justify his mother travelling so far from bulgaria and the lack of the details about his father,0,0.1,True
nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger,-1,0.0,False
"50 hazar bhej, nahi toh tumhari personal posts internet pe daal dunga seriously bol raha hu. ignore mat kar.",-1,0.4444444444444444,True
chai pe chalte hai please abhi,0,0.3333333333333333,True
what the fuck are you talking about,-1,0.14285714285714285,True
"personal baatein bhejo, varna facebook par sabko dikha dunga majboor mat kar.",-1,0.3333333333333333,True
"private screenshots bhejo, varna social media par internet pe daal dunga yaad rakhna.",-1,0.15384615384615385,True
unlike the ancient greeks  the idiot who  block  me is a mongrel created by interbreeding with the turks  just another greek fool who doesn t know  shit,-1,0.1111111111111111,True
"aaj hi tak 10 lakh bhej do, varna sab chats leak kar dunga mazaak nahi kar raha.",-1,0.5625,True
but he does say noice,0,0.0,False
"agar abhi answer nahi diya, varna utha lunga seedha kar dunga.",-1,0.6363636363636364,True
Tu gm mc. Kuch kaam nahi kar raha,-1,0.875,True
ab dekh kaise teri aukat mitti me mila deta hu dekh lena.,-1,0.16666666666666666,True
meri baat mano warna teri personal messages viral krdunga mazaak nahi kar raha.,-1,0.3076923076923077,True
Teacher ke liye groceries le aana shaam ko.,0,0.125,True
i ve been a wikipedian since july and an administrator since november i am an architect and a native west virginian  i m old enough to remember when wordstar on an amber screen was really cool  when a control key really controlled something  and i started working with autocad at version my current project is is the  trans lation of architecture related articles from the french wikipedia to the english wiki  wow  real fuck  ing great  you design buildings  who gives a fuck honestly  i swear  what is it with you people  you fuck around with your e cock s by running around  reversing edits and whatnot  it s really starting to piss me off  also  west virginia is a  shit hole  sorry to tell you  i ve driven through many times and was not impressed  luckily faggot  s such as yourself live within its confines  which means i only have to encounter you on the internet  but  i digress  you also go out of your way to mention that you re  in essence  old  that s great  really  i m impressed you ve lived long enough to resort to reversing edits on the an internet reference  congrad a fuck  ing lations on that one  i know i know  you re going to ban me  the ease of proxies makes your threats utterly worthless  although i know that won t stop you from trying  you miserable scum  good day to you  sir,-1,0.024793388429752067,False
agar deal nhi mani to tumhari videos facebook pe viral kar dunga seedha kar dunga.,-1,0.4,True
what the fuck you don t like my adding truthfull information on the patriots cheating to any page  not even the discussion pages  is this forum supposed to present the unbiased truth for the readers  or is just a biased arm of the patriots fan club  if it is a fan club  it does not belong here ass hole,-1,0.1016949152542373,True
"teri image kharab karna mushkil nahi hai, aaj hi me kar dunga samjha?",-1,0.6923076923076923,True
aapki private vdo social media pe daal dunga warna sab relatives ko bhej dunga,-1,0.21428571428571427,True
kisi ko tu pasand nahi hai nigga seriously,-1,0.5,True
"teacher ne extra practice questions diye hain, dekh lena.",0,0.1111111111111111,True
i will fuck the whole wikipedia,-1,0.16666666666666666,True
"teri image kharab karna mushkil nahi hai, issi waqt me kar dunga seriously bol raha hu.",-1,0.5625,True
"agar reply nhi kiya, nhi toh tere dost ko sab bata dunga mazaak nhi kar raha.",-1,0.75,True
issi waqt tak de do otherwise tujhe sabke saamne insult karunga majboor mat kar.,-1,0.21428571428571427,True
shaam tak tak wapas aa jao otherwise tujhe sabke saamne insult karunga dekh lena.,-1,0.2857142857142857,True
"teri itni si value hai, instagram pe sabko bata dunga samjha?",-1,0.5454545454545454,True
san antonio de padua al of yuo  suck  exept my amc sister,-1,0.0,False
Please yaar. Ye sab chutiya giri hai. Padhne nai hoga ye,-1,0.6363636363636364,True
"SHAAM TAK TAK 10 HAZAR BHEJ DO, WARNA SAB CHATS LEAK KAR DUNGA MAZAAK NHI KAR RAHA.",-1,0.5,True
"teri woh private vdo mere paas hai, money bhej nahi toh public kar dunga",-1,0.5,True
Iske vajha se aaj ka din ka bhosda ho gaya full,-1,0.2727272727272727,True
the comma is not the correct title for the first series yes minister without the comma i believe it was only yes  prime minister that ever had the comma  unless there are objections i will be moving the page,0,0.15384615384615385,True
shove a sock down your throat and out your ass,-1,0.0,False
The problem with London is that it is dominated by a mix of 3rd world cultures and low IQ 'groups' of people],-1,0.045454545454545456,False
cash bhej nahi toh tumhari private nude photos sabko bhej dunga,-1,0.36363636363636365,True
24 ghante me tak reply nahi kiya to terey details leak kar dunga seedha kar dunga.,-1,0.4,True
"PRIVATE MESSAGES BHEJO, OTHERWISE FAMILY GROUP PAR VIRAL KRDUNGA YAAD RAKHNA.",-1,0.09090909090909091,False
shut your butt thats right  i siad it  i  hate  yuo and i wish yuo wood die,-1,0.0,False
your little brother the yank burning the quran or pissing on it does not bother anyone son  it does not  child  it is a trick  a trap that you walked into idiot faith is not about books  they just fake the anger to beat your sweet red ass yank ruler of the world clown  make some movies yeah  make some movies idiot,-1,0.06451612903225806,False
"jo bola hai wo karo raat tak, nahi toh main sab expose kar dunga samjha? samjha?",-1,0.75,True
message  suck  my big fat juicy cock,-1,0.0,False
that is appropriate talk you fuck  ing dip shit i will come to your house and stab you repeatedly while you sleep and watch you bleed to death and cry and i will laugh,-1,0.0,False
"meri baat maan le, varna tere parents ko bhi dekh lunga samjha?",-1,0.3333333333333333,True
it s all good  i probably should have been more clear in the first edit summary  talk to me,0,0.05263157894736842,False
"meri baat maan le, varna tere bhai ko bhi pareshan krdunga majboor mat kar.",-1,0.2857142857142857,True
"tumhari posts mere paas hai, otherwise family group pe sabke saamne rakh dunga seedha kar dunga.",-1,0.3125,True
ghar pe sab theek hai thoda aaraam se,0,0.625,True
reply karo warna gaming server pe tera naam kharab kar dunga seriously bol raha hu. samjhi?,-1,0.4375,True
sir ke liye notes le aana subah. samjhi?,0,0.125,True
"personal videos bhejo, nahi toh office group par viral kar dunga ye last warning hai.",-1,0.5333333333333333,True
you  suck  the big one,-1,0.2,True
"private screenshots bhejo, varna telegram par sabko dikha dunga seedha kar dunga. samjha?",-1,0.46153846153846156,True
sorry  i looked at the wrong diff and thought the ip was back adding  shit,-1,0.13333333333333333,True
"abhi milne aa, nahi toh tujhe tujhe chhodunga nahi mazaak nahi kar raha.",-1,0.5384615384615384,True
"aaj raat bahar mil, phir tujhe tujhe sabak sikha dunga samjha?",-1,0.45454545454545453,True
i don t believe you  sources  as i said before shit  or get off the pot  meanwhile  you are less important to me than the occasional dog shit  on my shoe  put up or shut up is the bottom line here  andemu,-1,0.07142857142857142,False
on dec a nist scientist said  the collapse of the towers were not of any magnitude that was seismically significant see dr wood s the scientific method applied to the thermite hypothesis paper on her tripod site for mp  links,0,0.1,True
aapki nude photos group me share kar dunga agar paise nahi diye toh,-1,0.46153846153846156,True
to him smiling  even though the guy hardly smiles,0,0.1111111111111111,True
just tell me whether any of these statements  independantly  are pov article of the u n  charter  as interpreted by the international community  states that a war by a member of the u n  not authorized by the u n  is legal if and only if there is imminent threat the u n charter was entered into under the authority of the united states the u s  war against iraq was not authorized by the u n iraq did not pose an imminent threat to the u s  talk sep utc,0,0.10989010989010989,True
"paise de, warna tere office wale ko message karunga samjha?",-1,0.5,True
"agar sach nahi bola, varna ghar tak aa jaunga yaad rakhna.",-1,0.2727272727272727,True
"aaj raat tak 25 hazar bhej do, otherwise sab chats leak krdunga majboor mat kar.",-1,0.35714285714285715,True
"meri baat maan le, nahi toh tere bhai ko bhi call kar kar ke tang kar dunga majboor mat kar.",-1,0.5,True
"tuhari private recordings mere paas hai, nahi toh public page pe sabke saamne rakh dunga seedha kar dunga.",-1,0.3888888888888889,True
"private details bhejo, warna instagram par forward kar dunga dekh lena.",-1,0.2727272727272727,True
"raat tak milne aa, warna tujhe tujhe sabak sikha dunga yaad rakhna.",-1,0.16666666666666666,True
"zyada hero mat ban, nahin toh tujhe bahar milke dekh lunga samjha?",-1,0.3333333333333333,True
tu life me kuch nahi karega bc seriously,-1,0.75,True
"meri demand puri kar, warna tere parents ko message karunga ye last warning hai.",-1,0.35714285714285715,True
agar deal nhi mani to tumhare messages facebook pe group me bhej dunga ye last warning hai.,-1,0.29411764705882354,True
"meri baat maan le, warna tere neighbors ko bhi call kar kar ke tang kr dunga yaad rakhna.",-1,0.2777777777777778,True
sab log tujhe wtf bolte hain yrr,-1,0.2857142857142857,True
"aaj milne aa, otherwise tujhe dekh lunga majboor mat kar.",-1,0.3,True
"paise de, varna tere office wale ko message karunga ye last warning hai.",-1,0.46153846153846156,True
agar deal nahi mani to terey photos social media pe group me bhej dunga samjha?,-1,0.26666666666666666,True
"agar ignore kiya, warna bahar milke dekh lunga mazaak nahi kar raha.",-1,0.5,True
"zyada hero mat ban, nahin toh tujhe ghar tak aa jaunga seriously bol raha hu.",-1,0.4,True
totally worth it  d yo,0,0.0,False
"paise transfer kar agar block kiya toh, tumhari nanga photos social media pe daal dunga",-1,0.4,True
mummy ke liye bill le aana kal.,0,0.14285714285714285,True
your ass can hold them quite easily,-1,0.0,False
agar deal nhi mani to tumhare pics instagram pe sabke saamne rakh dunga yaad rakhna.,-1,0.26666666666666666,True
"KAL TAK BAHAR MIL, PHIR TUJHE UTHA LUNGA MAZAAK NAHI KAR RAHA.",-1,0.5,True
ban me hello  could you ban me  i m the fuck  er you threatened with contacting my provider  telenet so how is that going  so ban me again idiot,-1,0.034482758620689655,False
block kiya toh tumhari woh private photos viral kar dunga,-1,0.5,True
come on block me you bitch,-1,0.0,False
